source,target,M00,M01,M02,M10,M11,M12,image_path
Dataset/synthetic_eye_dataset_train/img_97_original.png,Dataset/synthetic_eye_dataset_train/img_97_transformed_0.png,1.0,0.0,-0.16430664301730788,0.0,1.0,0.025751139712633236,Dataset/Dataset-processed/03-03-2560/3786536-1RL/b1/3786536_20170303_before_b1-1_L_01.jpg
Dataset/synthetic_eye_dataset_train/img_98_original.png,Dataset/synthetic_eye_dataset_train/img_98_transformed_0.png,1.0,0.0,-0.1703269170543285,0.0,1.0,-0.19673304850018114,Dataset/Dataset-processed/03-03-2560/3786536-1RL/b1/3786536_20170303_before_b3_L_01.jpg
Dataset/synthetic_eye_dataset_train/img_99_original.png,Dataset/synthetic_eye_dataset_train/img_99_transformed_0.png,1.0,0.0,-0.12459425187884464,0.0,1.0,0.11258344771513262,Dataset/Dataset-processed/03-03-2560/3786536-1RL/c2/3786536_20170303_before_c2_R_01.jpg
Dataset/synthetic_eye_dataset_train/img_100_original.png,Dataset/synthetic_eye_dataset_train/img_100_transformed_0.png,1.0,0.0,0.005400346116718746,0.0,1.0,-0.09789488648506005,Dataset/Dataset-processed/03-03-2560/3786536-1RL/c2/3786536_20170303_after_c1_R_01.jpg
Dataset/synthetic_eye_dataset_train/img_101_original.png,Dataset/synthetic_eye_dataset_train/img_101_transformed_0.png,1.0,0.0,-0.13923437931648697,0.0,1.0,0.15120649079012843,Dataset/Dataset-processed/03-03-2560/3786536-1RL/c2/3786536_20170303_before_c1-1_R_01.jpg
Dataset/synthetic_eye_dataset_train/img_102_original.png,Dataset/synthetic_eye_dataset_train/img_102_transformed_0.png,1.0,0.0,-0.038942351468875314,0.0,1.0,-0.16235982770891152,Dataset/Dataset-processed/03-03-2560/3786536-1RL/c2/3786536_20170303_before_c3-1_R_01.jpg
Dataset/synthetic_eye_dataset_train/img_103_original.png,Dataset/synthetic_eye_dataset_train/img_103_transformed_0.png,1.0,0.0,-0.1341493168476487,0.0,1.0,-0.04012297376368382,Dataset/Dataset-processed/03-03-2560/3786536-1RL/c2/3786536_20170303_before_c2-1_R_01.jpg
Dataset/synthetic_eye_dataset_train/img_104_original.png,Dataset/synthetic_eye_dataset_train/img_104_transformed_0.png,1.0,0.0,-0.14851324746262118,0.0,1.0,0.06968447979189785,Dataset/Dataset-processed/03-03-2560/3786536-1RL/c2/3786536_20170303_after_c2-1_R_01.jpg
Dataset/synthetic_eye_dataset_train/img_105_original.png,Dataset/synthetic_eye_dataset_train/img_105_transformed_0.png,1.0,0.0,0.14731362084713084,0.0,1.0,0.0753686839647113,Dataset/Dataset-processed/03-03-2560/3786536-1RL/c2/3786536_20170303_before_c1_R_01.jpg
Dataset/synthetic_eye_dataset_train/img_106_original.png,Dataset/synthetic_eye_dataset_train/img_106_transformed_0.png,1.0,0.0,-0.054770038540347094,0.0,1.0,-0.06755949229183575,Dataset/Dataset-processed/03-03-2560/3786536-1RL/c2/3786536_20170303_after_c2_R_01.jpg
Dataset/synthetic_eye_dataset_train/img_107_original.png,Dataset/synthetic_eye_dataset_train/img_107_transformed_0.png,1.0,0.0,0.06295252735987489,0.0,1.0,-0.13603097224089722,Dataset/Dataset-processed/03-03-2560/3786536-1RL/c2/3786536_20170303_after_c3_R_01.jpg
Dataset/synthetic_eye_dataset_train/img_108_original.png,Dataset/synthetic_eye_dataset_train/img_108_transformed_0.png,1.0,0.0,0.10572395422185943,0.0,1.0,-0.03396990733795424,Dataset/Dataset-processed/03-03-2560/3786536-1RL/c2/3786536_20170303_before_c3_R_01.jpg
Dataset/synthetic_eye_dataset_train/img_109_original.png,Dataset/synthetic_eye_dataset_train/img_109_transformed_0.png,1.0,0.0,0.1282270709229092,0.0,1.0,0.054911856183535446,Dataset/Dataset-processed/03-03-2560/3786536-1RL/c2/3786536_20170303_after_c3-1_R_01.jpg
Dataset/synthetic_eye_dataset_train/img_110_original.png,Dataset/synthetic_eye_dataset_train/img_110_transformed_0.png,1.0,0.0,-0.18698192199764485,0.0,1.0,0.19084390900238474,Dataset/Dataset-processed/03-03-2560/3786536-1RL/c1/3786536_20170303_before_c1-1_L_01.jpg
Dataset/synthetic_eye_dataset_train/img_111_original.png,Dataset/synthetic_eye_dataset_train/img_111_transformed_0.png,1.0,0.0,0.08213510028690185,0.0,1.0,0.04335490826475713,Dataset/Dataset-processed/03-03-2560/3786536-1RL/c1/3786536_20170303_before_c2_L_01.jpg
Dataset/synthetic_eye_dataset_train/img_112_original.png,Dataset/synthetic_eye_dataset_train/img_112_transformed_0.png,1.0,0.0,0.062126554994913374,0.0,1.0,-0.16316301953327672,Dataset/Dataset-processed/03-03-2560/3786536-1RL/c1/3786536_20170303_before_c1_L_01.jpg
Dataset/synthetic_eye_dataset_train/img_113_original.png,Dataset/synthetic_eye_dataset_train/img_113_transformed_0.png,1.0,0.0,0.00379672754792329,0.0,1.0,-0.08297078600152324,Dataset/Dataset-processed/03-03-2560/3786536-1RL/c1/3786536_20170303_before_c3_L_01.jpg
Dataset/synthetic_eye_dataset_train/img_114_original.png,Dataset/synthetic_eye_dataset_train/img_114_transformed_0.png,1.0,0.0,-0.14842662314667376,0.0,1.0,0.10872240068293021,Dataset/Dataset-processed/03-03-2560/3786536-1RL/c1/3786536_20170303_before_c2-1_L_01.jpg
Dataset/synthetic_eye_dataset_train/img_115_original.png,Dataset/synthetic_eye_dataset_train/img_115_transformed_0.png,1.0,0.0,0.09466469355470475,0.0,1.0,-0.08401155770485946,Dataset/Dataset-processed/03-03-2560/3786536-1RL/b2/3786536_20170303_after_b2-1_R_01.jpg
Dataset/synthetic_eye_dataset_train/img_116_original.png,Dataset/synthetic_eye_dataset_train/img_116_transformed_0.png,1.0,0.0,0.1220111167115398,0.0,1.0,-0.1430127489723646,Dataset/Dataset-processed/03-03-2560/3786536-1RL/b2/3786536_20170303_after_b1_R_01.jpg
Dataset/synthetic_eye_dataset_train/img_117_original.png,Dataset/synthetic_eye_dataset_train/img_117_transformed_0.png,1.0,0.0,-0.1722100997492719,0.0,1.0,0.09505042322118806,Dataset/Dataset-processed/03-03-2560/3786536-1RL/b2/3786536_20170303_before_b2-1_R_01.jpg
Dataset/synthetic_eye_dataset_train/img_118_original.png,Dataset/synthetic_eye_dataset_train/img_118_transformed_0.png,1.0,0.0,-0.011597281990995661,0.0,1.0,0.19499350312495362,Dataset/Dataset-processed/03-03-2560/3786536-1RL/b2/3786536_20170303_after_b1-1_R_01.jpg
Dataset/synthetic_eye_dataset_train/img_119_original.png,Dataset/synthetic_eye_dataset_train/img_119_transformed_0.png,1.0,0.0,0.17526565407054656,0.0,1.0,-0.17403509996512023,Dataset/Dataset-processed/03-03-2560/3786536-1RL/b2/3786536_20170303_after_b2_R_01.jpg
Dataset/synthetic_eye_dataset_train/img_120_original.png,Dataset/synthetic_eye_dataset_train/img_120_transformed_0.png,1.0,0.0,-0.15810057083738918,0.0,1.0,0.08302434373940004,Dataset/Dataset-processed/03-03-2560/3786536-1RL/b2/3786536_20170303_before_b1-1_R_01.jpg
Dataset/synthetic_eye_dataset_train/img_121_original.png,Dataset/synthetic_eye_dataset_train/img_121_transformed_0.png,1.0,0.0,-0.19631732559753134,0.0,1.0,-0.0032594257186634723,Dataset/Dataset-processed/03-03-2560/3786536-1RL/b2/3786536_20170303_after_b3-1_R_01.jpg
Dataset/synthetic_eye_dataset_train/img_122_original.png,Dataset/synthetic_eye_dataset_train/img_122_transformed_0.png,1.0,0.0,-0.1778893898827585,0.0,1.0,-0.1186928350449633,Dataset/Dataset-processed/03-03-2560/3786536-1RL/b2/3786536_20170303_after_b3_R_01.jpg
Dataset/synthetic_eye_dataset_train/img_123_original.png,Dataset/synthetic_eye_dataset_train/img_123_transformed_0.png,1.0,0.0,0.17299606026259795,0.0,1.0,0.12503190774165174,Dataset/Dataset-processed/03-03-2560/3786536-1RL/b2/3786536_20170303_before_b2_R_01.jpg
Dataset/synthetic_eye_dataset_train/img_124_original.png,Dataset/synthetic_eye_dataset_train/img_124_transformed_0.png,1.0,0.0,0.021792908076320172,0.0,1.0,0.012217444834479257,Dataset/Dataset-processed/03-03-2560/3786536-1RL/b2/3786536_20170303_before_b3_R_01.jpg
Dataset/synthetic_eye_dataset_train/img_125_original.png,Dataset/synthetic_eye_dataset_train/img_125_transformed_0.png,1.0,0.0,-0.09975181761987316,0.0,1.0,-0.14045055060561898,Dataset/Dataset-processed/03-03-2560/3786536-1RL/b2/3786536_20170303_before_b1_R_01.jpg
Dataset/synthetic_eye_dataset_train/img_126_original.png,Dataset/synthetic_eye_dataset_train/img_126_transformed_0.png,1.0,0.0,-0.03622717261015834,0.0,1.0,-0.08254357197077611,Dataset/Dataset-processed/06-10-2560/b1/01102560_4.jpg
Dataset/synthetic_eye_dataset_train/img_127_original.png,Dataset/synthetic_eye_dataset_train/img_127_transformed_0.png,1.0,0.0,0.1951593568519157,0.0,1.0,0.08729689505419752,Dataset/Dataset-processed/06-10-2560/b1/17092560_2.jpg
Dataset/synthetic_eye_dataset_train/img_128_original.png,Dataset/synthetic_eye_dataset_train/img_128_transformed_0.png,1.0,0.0,-0.039289545589317576,0.0,1.0,-0.02687683900515822,Dataset/Dataset-processed/06-10-2560/c1/17092560_3.jpg
Dataset/synthetic_eye_dataset_train/img_129_original.png,Dataset/synthetic_eye_dataset_train/img_129_transformed_0.png,1.0,0.0,-0.15703859394682593,0.0,1.0,0.004081010278007835,Dataset/Dataset-processed/06-10-2560/c1/R3.jpg
Dataset/synthetic_eye_dataset_train/img_130_original.png,Dataset/synthetic_eye_dataset_train/img_130_transformed_0.png,1.0,0.0,-0.15547799465531373,0.0,1.0,0.14929646309815242,Dataset/Dataset-processed/06-10-2560/b2/17092560_5.jpg
Dataset/synthetic_eye_dataset_train/img_131_original.png,Dataset/synthetic_eye_dataset_train/img_131_transformed_0.png,1.0,0.0,0.16673308761956396,0.0,1.0,-0.1533006942753768,Dataset/Dataset-processed/02-12-2559/3609798/b/3609798_20161202_b3.jpg
Dataset/synthetic_eye_dataset_train/img_132_original.png,Dataset/synthetic_eye_dataset_train/img_132_transformed_0.png,1.0,0.0,-0.04054377875441212,0.0,1.0,-0.17317042423309076,Dataset/Dataset-processed/02-12-2559/3609798/b/3609798_20161202_b2.jpg
Dataset/synthetic_eye_dataset_train/img_133_original.png,Dataset/synthetic_eye_dataset_train/img_133_transformed_0.png,1.0,0.0,-0.01002735640283392,0.0,1.0,-0.002103007389280931,Dataset/Dataset-processed/02-12-2559/3609798/b/3609798_20161202_b1.jpg
Dataset/synthetic_eye_dataset_train/img_134_original.png,Dataset/synthetic_eye_dataset_train/img_134_transformed_0.png,1.0,0.0,-0.06424250535999909,0.0,1.0,-0.13482847227088782,Dataset/Dataset-processed/02-12-2559/3609798/c/3609798_20161202_c3.jpg
Dataset/synthetic_eye_dataset_train/img_135_original.png,Dataset/synthetic_eye_dataset_train/img_135_transformed_0.png,1.0,0.0,0.11398239021409079,0.0,1.0,-0.09601582455415723,Dataset/Dataset-processed/02-12-2559/3609798/c/3609798_20161202_c2.jpg
Dataset/synthetic_eye_dataset_train/img_136_original.png,Dataset/synthetic_eye_dataset_train/img_136_transformed_0.png,1.0,0.0,0.14483028322005942,0.0,1.0,0.07161649149281535,Dataset/Dataset-processed/02-12-2559/2964006/b/2964006_20161202_b3.jpg
Dataset/synthetic_eye_dataset_train/img_137_original.png,Dataset/synthetic_eye_dataset_train/img_137_transformed_0.png,1.0,0.0,-0.13401372109073986,0.0,1.0,-0.18331867351629783,Dataset/Dataset-processed/02-12-2559/2964006/b/2964006_20161202_b2.jpg
Dataset/synthetic_eye_dataset_train/img_138_original.png,Dataset/synthetic_eye_dataset_train/img_138_transformed_0.png,1.0,0.0,0.17441963666715016,0.0,1.0,0.1906294647889733,Dataset/Dataset-processed/02-12-2559/2964006/c/2964006_20161202_c3.jpg
Dataset/synthetic_eye_dataset_train/img_139_original.png,Dataset/synthetic_eye_dataset_train/img_139_transformed_0.png,1.0,0.0,-0.1911146604606113,0.0,1.0,0.18882758968464042,Dataset/Dataset-processed/02-12-2559/2964006/c/2964006_20161202_c1.jpg
Dataset/synthetic_eye_dataset_train/img_140_original.png,Dataset/synthetic_eye_dataset_train/img_140_transformed_0.png,1.0,0.0,-0.030244562202801722,0.0,1.0,0.08595180084872972,Dataset/Dataset-processed/02-12-2559/3375737/b/3375737_20161202_b2.jpg
Dataset/synthetic_eye_dataset_train/img_141_original.png,Dataset/synthetic_eye_dataset_train/img_141_transformed_0.png,1.0,0.0,0.16054615697987473,0.0,1.0,-0.014716073964349985,Dataset/Dataset-processed/02-12-2559/3375737/b/3375737_20161202_b1.jpg
Dataset/synthetic_eye_dataset_train/img_142_original.png,Dataset/synthetic_eye_dataset_train/img_142_transformed_0.png,1.0,0.0,-0.12064443066838987,0.0,1.0,0.08984667970853843,Dataset/Dataset-processed/02-12-2559/3375737/c/3375737_20161202_c2.jpg
Dataset/synthetic_eye_dataset_train/img_143_original.png,Dataset/synthetic_eye_dataset_train/img_143_transformed_0.png,1.0,0.0,-0.1104515952925551,0.0,1.0,-0.019270344660070382,Dataset/Dataset-processed/02-12-2559/3375737/c/3375737_20161202_c1.jpg
Dataset/synthetic_eye_dataset_train/img_144_original.png,Dataset/synthetic_eye_dataset_train/img_144_transformed_0.png,1.0,0.0,-0.16272346603329632,0.0,1.0,-0.15285943685427075,Dataset/Dataset-processed/30-12-2559/3042768/c2/3042768_20161230__R_c3-1.jpg
Dataset/synthetic_eye_dataset_train/img_145_original.png,Dataset/synthetic_eye_dataset_train/img_145_transformed_0.png,1.0,0.0,0.027819470319155437,0.0,1.0,0.15636117397559235,Dataset/Dataset-processed/30-12-2559/3042768/c2/3042768_20161230__R_c2.jpg
Dataset/synthetic_eye_dataset_train/img_146_original.png,Dataset/synthetic_eye_dataset_train/img_146_transformed_0.png,1.0,0.0,-0.07533071926985598,0.0,1.0,-0.018756827226028255,Dataset/Dataset-processed/30-12-2559/3042768/c2/3042768_20161230__R_c1.jpg
Dataset/synthetic_eye_dataset_train/img_147_original.png,Dataset/synthetic_eye_dataset_train/img_147_transformed_0.png,1.0,0.0,0.14505298952736023,0.0,1.0,-0.07213827935840947,Dataset/Dataset-processed/30-12-2559/3042768/c2/3042768_20161230__R_c1-1.jpg
Dataset/synthetic_eye_dataset_train/img_148_original.png,Dataset/synthetic_eye_dataset_train/img_148_transformed_0.png,1.0,0.0,-0.13268485837140392,0.0,1.0,0.1547735645722204,Dataset/Dataset-processed/30-12-2559/3042768/c2/3042768_20161230__R_c2-1.jpg
Dataset/synthetic_eye_dataset_train/img_149_original.png,Dataset/synthetic_eye_dataset_train/img_149_transformed_0.png,1.0,0.0,-0.1900213615161076,0.0,1.0,0.09287618281181631,Dataset/Dataset-processed/30-12-2559/3042768/b2/3042768_20161230__R_b3-1.jpg
Dataset/synthetic_eye_dataset_train/img_150_original.png,Dataset/synthetic_eye_dataset_train/img_150_transformed_0.png,1.0,0.0,-0.017348751181617994,0.0,1.0,-0.05719210863802213,Dataset/Dataset-processed/30-12-2559/3042768/b2/3042768_20161230__R_b1.jpg
Dataset/synthetic_eye_dataset_train/img_151_original.png,Dataset/synthetic_eye_dataset_train/img_151_transformed_0.png,1.0,0.0,-0.12350133945888478,0.0,1.0,-0.03665091170452772,Dataset/Dataset-processed/30-12-2559/3042768/b2/3042768_20161230__R_b3.jpg
Dataset/synthetic_eye_dataset_train/img_152_original.png,Dataset/synthetic_eye_dataset_train/img_152_transformed_0.png,1.0,0.0,0.02564901131193892,0.0,1.0,-0.08396726192202064,Dataset/Dataset-processed/30-12-2559/3042768/b2/3042768_20161230__R_b1-1.jpg
Dataset/synthetic_eye_dataset_train/img_153_original.png,Dataset/synthetic_eye_dataset_train/img_153_transformed_0.png,1.0,0.0,-0.093798374647246,0.0,1.0,0.07167035494381463,Dataset/Dataset-processed/30-12-2559/3042768/b2/3042768_20161230__R_b2-1.jpg
Dataset/synthetic_eye_dataset_train/img_154_original.png,Dataset/synthetic_eye_dataset_train/img_154_transformed_0.png,1.0,0.0,0.06724641408836052,0.0,1.0,-0.15224469366525764,Dataset/Dataset-processed/30-12-2559/3042768/c/3042768_20161230__L_c3.jpg
Dataset/synthetic_eye_dataset_train/img_155_original.png,Dataset/synthetic_eye_dataset_train/img_155_transformed_0.png,1.0,0.0,-0.07872993208093765,0.0,1.0,0.013288670710619982,Dataset/Dataset-processed/30-12-2559/3042768/c/3042768_20161230__L_c2-1.jpg
Dataset/synthetic_eye_dataset_train/img_156_original.png,Dataset/synthetic_eye_dataset_train/img_156_transformed_0.png,1.0,0.0,-0.06524303645005577,0.0,1.0,-0.07414711607788038,Dataset/Dataset-processed/30-12-2559/3042768/c/3042768_20161230__L_c1-1.jpg
Dataset/synthetic_eye_dataset_train/img_157_original.png,Dataset/synthetic_eye_dataset_train/img_157_transformed_0.png,1.0,0.0,0.023244193823715065,0.0,1.0,0.10923056697178524,Dataset/Dataset-processed/30-12-2559/3042768/c/3042768_20161230__L_c1.jpg
Dataset/synthetic_eye_dataset_train/img_158_original.png,Dataset/synthetic_eye_dataset_train/img_158_transformed_0.png,1.0,0.0,0.18565279492963577,0.0,1.0,0.09831204538487015,Dataset/Dataset-processed/30-12-2559/3042768/c/3042768_20161230__L_c3-1.jpg
Dataset/synthetic_eye_dataset_train/img_159_original.png,Dataset/synthetic_eye_dataset_train/img_159_transformed_0.png,1.0,0.0,0.11428501647334749,0.0,1.0,0.1173178451455158,Dataset/Dataset-processed/30-12-2559/3236468/c/3236468_20161230__R_c1-1.jpg
Dataset/synthetic_eye_dataset_train/img_160_original.png,Dataset/synthetic_eye_dataset_train/img_160_transformed_0.png,1.0,0.0,0.07013434028781634,0.0,1.0,-0.07177872941991423,Dataset/Dataset-processed/30-12-2559/3236468/c/3236468_20161230__R_c3.jpg
Dataset/synthetic_eye_dataset_train/img_161_original.png,Dataset/synthetic_eye_dataset_train/img_161_transformed_0.png,1.0,0.0,0.16944228888810337,0.0,1.0,-0.1911550979515343,Dataset/Dataset-processed/30-12-2559/3236468/c/3236468_20161230__R_c1.jpg
Dataset/synthetic_eye_dataset_train/img_162_original.png,Dataset/synthetic_eye_dataset_train/img_162_transformed_0.png,1.0,0.0,-0.07406981945190269,0.0,1.0,0.0261819716743667,Dataset/Dataset-processed/30-12-2559/3236468/c/3236468_20161230__R_c2-1.jpg
Dataset/synthetic_eye_dataset_train/img_163_original.png,Dataset/synthetic_eye_dataset_train/img_163_transformed_0.png,1.0,0.0,0.1662587708546534,0.0,1.0,-0.15635440874371512,Dataset/Dataset-processed/30-12-2559/3236468/c/3236468_20161230__R_c2.jpg
Dataset/synthetic_eye_dataset_train/img_164_original.png,Dataset/synthetic_eye_dataset_train/img_164_transformed_0.png,1.0,0.0,0.15831438473584697,0.0,1.0,0.026855370559402514,Dataset/Dataset-processed/23-12-2559/2438008/b1/2438008_20161223__L_b2-1.jpg
Dataset/synthetic_eye_dataset_train/img_165_original.png,Dataset/synthetic_eye_dataset_train/img_165_transformed_0.png,1.0,0.0,0.14879510975164062,0.0,1.0,0.17355233176300305,Dataset/Dataset-processed/23-12-2559/2438008/b1/2438008_20161223__L_b3.jpg
Dataset/synthetic_eye_dataset_train/img_166_original.png,Dataset/synthetic_eye_dataset_train/img_166_transformed_0.png,1.0,0.0,-0.1801717833736822,0.0,1.0,0.04710142435804379,Dataset/Dataset-processed/23-12-2559/2438008/b1/2438008_20161223__L_b2.jpg
Dataset/synthetic_eye_dataset_train/img_167_original.png,Dataset/synthetic_eye_dataset_train/img_167_transformed_0.png,1.0,0.0,0.0998988469377789,0.0,1.0,-0.11721075490800913,Dataset/Dataset-processed/23-12-2559/2438008/b1/2438008_20161223__L_b3-1.jpg
Dataset/synthetic_eye_dataset_train/img_168_original.png,Dataset/synthetic_eye_dataset_train/img_168_transformed_0.png,1.0,0.0,0.12042413179704137,0.0,1.0,-0.16351710557350466,Dataset/Dataset-processed/23-12-2559/2438008/b1/2438008_20161223__L_b1-1.jpg
Dataset/synthetic_eye_dataset_train/img_169_original.png,Dataset/synthetic_eye_dataset_train/img_169_transformed_0.png,1.0,0.0,-0.1669888851381225,0.0,1.0,0.1385407892903469,Dataset/Dataset-processed/23-12-2559/3691745/b1/3691745_20161223__R_b2-1.jpg
Dataset/synthetic_eye_dataset_train/img_170_original.png,Dataset/synthetic_eye_dataset_train/img_170_transformed_0.png,1.0,0.0,0.053873531565852284,0.0,1.0,0.18915958250366577,Dataset/Dataset-processed/23-12-2559/3691745/b1/3691745_20161223__R_b3-1.jpg
Dataset/synthetic_eye_dataset_train/img_171_original.png,Dataset/synthetic_eye_dataset_train/img_171_transformed_0.png,1.0,0.0,-0.055125610063560204,0.0,1.0,-0.06615640283251986,Dataset/Dataset-processed/23-12-2559/3691745/b1/3691745_20161223__R_b1.jpg
Dataset/synthetic_eye_dataset_train/img_172_original.png,Dataset/synthetic_eye_dataset_train/img_172_transformed_0.png,1.0,0.0,-0.18568685419539419,0.0,1.0,-0.18449142074273156,Dataset/Dataset-processed/23-12-2559/3691745/b1/3691745_20161223__R_b2.jpg
Dataset/synthetic_eye_dataset_train/img_173_original.png,Dataset/synthetic_eye_dataset_train/img_173_transformed_0.png,1.0,0.0,0.014348394619179278,0.0,1.0,-0.12369986952049201,Dataset/Dataset-processed/23-12-2559/3691745/b1/3691745_20161223__R_b3.jpg
Dataset/synthetic_eye_dataset_train/img_174_original.png,Dataset/synthetic_eye_dataset_train/img_174_transformed_0.png,1.0,0.0,0.1505587916205669,0.0,1.0,-0.0002980352767655847,Dataset/Dataset-processed/23-12-2559/3691745/c1/3691745_20161223__R_c3-1.jpg
Dataset/synthetic_eye_dataset_train/img_175_original.png,Dataset/synthetic_eye_dataset_train/img_175_transformed_0.png,1.0,0.0,0.07169680612989376,0.0,1.0,0.07104731018012156,Dataset/Dataset-processed/23-12-2559/3691745/c1/3691745_20161223__R_c2-1.jpg
Dataset/synthetic_eye_dataset_train/img_176_original.png,Dataset/synthetic_eye_dataset_train/img_176_transformed_0.png,1.0,0.0,-0.18716901202814662,0.0,1.0,0.06677145980834781,Dataset/Dataset-processed/23-12-2559/3691745/c1/3691745_20161223__R_c2.jpg
Dataset/synthetic_eye_dataset_train/img_177_original.png,Dataset/synthetic_eye_dataset_train/img_177_transformed_0.png,1.0,0.0,0.02153368375857964,0.0,1.0,0.08077423724489968,Dataset/Dataset-processed/23-12-2559/3691745/c1/3691745_20161223__R_c3.jpg
Dataset/synthetic_eye_dataset_train/img_178_original.png,Dataset/synthetic_eye_dataset_train/img_178_transformed_0.png,1.0,0.0,0.19088390785719372,0.0,1.0,-0.08203324750619362,Dataset/Dataset-processed/23-12-2559/3691745/c1/3691745_20161223__R_c1.jpg
Dataset/synthetic_eye_dataset_train/img_179_original.png,Dataset/synthetic_eye_dataset_train/img_179_transformed_0.png,1.0,0.0,0.08344905061641372,0.0,1.0,-0.10568154331691293,Dataset/Dataset-processed/23-12-2559/1426104/b1/1426104_20161223__Image_R_b2-1.jpg
Dataset/synthetic_eye_dataset_train/img_180_original.png,Dataset/synthetic_eye_dataset_train/img_180_transformed_0.png,1.0,0.0,0.010069447234130946,0.0,1.0,0.13628258383681774,Dataset/Dataset-processed/23-12-2559/1426104/b1/1426104_20161223__Image_R_b1.jpg
Dataset/synthetic_eye_dataset_train/img_181_original.png,Dataset/synthetic_eye_dataset_train/img_181_transformed_0.png,1.0,0.0,0.12482005830541565,0.0,1.0,0.1847403901875534,Dataset/Dataset-processed/23-12-2559/1426104/b1/1426104_20161223__Image_R_b3-1.jpg
Dataset/synthetic_eye_dataset_train/img_182_original.png,Dataset/synthetic_eye_dataset_train/img_182_transformed_0.png,1.0,0.0,0.1660048890797194,0.0,1.0,-0.1731783754868156,Dataset/Dataset-processed/23-12-2559/1426104/b1/1426104_20161223__Image_R_b2.jpg
Dataset/synthetic_eye_dataset_train/img_183_original.png,Dataset/synthetic_eye_dataset_train/img_183_transformed_0.png,1.0,0.0,-0.08317692808367938,0.0,1.0,-0.1589843445295559,Dataset/Dataset-processed/23-12-2559/1426104/b1/1426104_20161223__Image_R_b3.jpg
Dataset/synthetic_eye_dataset_train/img_184_original.png,Dataset/synthetic_eye_dataset_train/img_184_transformed_0.png,1.0,0.0,0.12133382281189298,0.0,1.0,-0.10737692897752088,Dataset/Dataset-processed/23-12-2559/1426104/c2/1426104_20161223__L_c1-1.jpg
Dataset/synthetic_eye_dataset_train/img_185_original.png,Dataset/synthetic_eye_dataset_train/img_185_transformed_0.png,1.0,0.0,0.03734176881829082,0.0,1.0,-0.027032219578167455,Dataset/Dataset-processed/23-12-2559/1426104/c2/1426104_20161223__L_c2.jpg
Dataset/synthetic_eye_dataset_train/img_186_original.png,Dataset/synthetic_eye_dataset_train/img_186_transformed_0.png,1.0,0.0,-0.030990089485936068,0.0,1.0,0.19227055421125894,Dataset/Dataset-processed/23-12-2559/1426104/c2/1426104_20161223__L_c1.jpg
Dataset/synthetic_eye_dataset_train/img_187_original.png,Dataset/synthetic_eye_dataset_train/img_187_transformed_0.png,1.0,0.0,-0.010004589571859318,0.0,1.0,0.09670823366286407,Dataset/Dataset-processed/23-12-2559/1426104/c2/1426104_20161223__L_c3-1.jpg
Dataset/synthetic_eye_dataset_train/img_188_original.png,Dataset/synthetic_eye_dataset_train/img_188_transformed_0.png,1.0,0.0,0.0517497878862086,0.0,1.0,-0.1885478499720321,Dataset/Dataset-processed/23-12-2559/1426104/c2/1426104_20161223__L_c2-1.jpg
Dataset/synthetic_eye_dataset_train/img_189_original.png,Dataset/synthetic_eye_dataset_train/img_189_transformed_0.png,1.0,0.0,0.04541879126441359,0.0,1.0,-0.12202755849269141,Dataset/Dataset-processed/23-12-2559/3553023/b/3553023_20161223__R_b2-1.jpg
Dataset/synthetic_eye_dataset_train/img_190_original.png,Dataset/synthetic_eye_dataset_train/img_190_transformed_0.png,1.0,0.0,-0.166455928938642,0.0,1.0,-0.07237422036255575,Dataset/Dataset-processed/23-12-2559/3553023/b/3553023_20161223__R_b3-1.jpg
Dataset/synthetic_eye_dataset_train/img_191_original.png,Dataset/synthetic_eye_dataset_train/img_191_transformed_0.png,1.0,0.0,0.0347073882241038,0.0,1.0,-0.04278728995648423,Dataset/Dataset-processed/23-12-2559/3553023/b/3553023_20161223__R_b3.jpg
Dataset/synthetic_eye_dataset_train/img_192_original.png,Dataset/synthetic_eye_dataset_train/img_192_transformed_0.png,1.0,0.0,0.19491783724360057,0.0,1.0,-0.12508850633297403,Dataset/Dataset-processed/23-12-2559/3553023/b/3553023_20161223__R_b1-1.jpg
Dataset/synthetic_eye_dataset_train/img_193_original.png,Dataset/synthetic_eye_dataset_train/img_193_transformed_0.png,1.0,0.0,-0.0418954249281466,0.0,1.0,0.09309844346498969,Dataset/Dataset-processed/23-12-2559/3553023/b/3553023_20161223__R_b1.jpg
Dataset/synthetic_eye_dataset_train/img_194_original.png,Dataset/synthetic_eye_dataset_train/img_194_transformed_0.png,1.0,0.0,-0.09614601782334115,0.0,1.0,-0.18058542674377415,Dataset/Dataset-processed/23-12-2559/3553023/c/3553023_20161223__R_c3-1.jpg
Dataset/synthetic_eye_dataset_train/img_195_original.png,Dataset/synthetic_eye_dataset_train/img_195_transformed_0.png,1.0,0.0,0.007805802062440831,0.0,1.0,0.06009071671878102,Dataset/Dataset-processed/23-12-2559/3553023/c/3553023_20161223__R_c2.jpg
Dataset/synthetic_eye_dataset_train/img_196_original.png,Dataset/synthetic_eye_dataset_train/img_196_transformed_0.png,1.0,0.0,-0.04070867821997223,0.0,1.0,-0.15059972002029198,Dataset/Dataset-processed/23-12-2559/3553023/c/3553023_20161223__R_c3.jpg
