source,target,M1,M2,M3,M4,M5,M6,SourceImage
Dataset/synthetic_eye_dataset_train_multiple/img_208_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_208_transformed_1.png,1.0688732737894882,0.08370235292875143,-15.0,0.08370235292875143,1.0688732737894882,18.0,Dataset/Dataset-processed/23-12-2559/3752642/c2/3752642_20161223__R_c3-1.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_209_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_209_transformed_0.png,1.0400195924428206,0.05586203228525442,-4.0,0.05586203228525442,1.0400195924428206,-5.0,Dataset/Dataset-processed/23-12-2559/3752642/b2/3752642_20161223__R_b2-1.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_209_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_209_transformed_1.png,1.002920282896281,0.0654261507547457,15.0,0.0654261507547457,1.002920282896281,-14.0,Dataset/Dataset-processed/23-12-2559/3752642/b2/3752642_20161223__R_b2-1.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_210_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_210_transformed_0.png,1.0455469482269142,-0.06256222576377235,5.0,-0.06256222576377235,1.0455469482269142,9.0,Dataset/Dataset-processed/23-12-2559/3752642/b2/3752642_20161223__R_b3.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_210_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_210_transformed_1.png,1.0681145820740585,0.0349010825914901,-10.0,0.0349010825914901,1.0681145820740585,6.0,Dataset/Dataset-processed/23-12-2559/3752642/b2/3752642_20161223__R_b3.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_211_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_211_transformed_0.png,1.0545751431881047,-0.05311791744229077,-1.0,-0.05311791744229077,1.0545751431881047,12.0,Dataset/Dataset-processed/23-12-2559/3752642/b2/3752642_20161223__R_b2.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_211_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_211_transformed_1.png,1.078258442110003,-0.07373416482699709,12.0,-0.07373416482699709,1.078258442110003,-6.0,Dataset/Dataset-processed/23-12-2559/3752642/b2/3752642_20161223__R_b2.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_212_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_212_transformed_0.png,1.0969286017176305,0.011808247615479226,14.0,0.011808247615479226,1.0969286017176305,-10.0,Dataset/Dataset-processed/23-12-2559/3752642/b2/3752642_20161223__R_b1.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_212_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_212_transformed_1.png,1.0533125560403482,0.07888087355395924,2.0,0.07888087355395924,1.0533125560403482,-2.0,Dataset/Dataset-processed/23-12-2559/3752642/b2/3752642_20161223__R_b1.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_213_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_213_transformed_0.png,1.0889181011382258,0.024772889363469462,-18.0,0.024772889363469462,1.0889181011382258,-12.0,Dataset/Dataset-processed/23-12-2559/3752642/b2/3752642_20161223__R_b3-1.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_213_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_213_transformed_1.png,1.066009203363739,-0.06927616301187518,-2.0,-0.06927616301187518,1.066009203363739,-2.0,Dataset/Dataset-processed/23-12-2559/3752642/b2/3752642_20161223__R_b3-1.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_214_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_214_transformed_0.png,1.0420944361173001,-0.06718488255060379,18.0,-0.06718488255060379,1.0420944361173001,18.0,Dataset/Dataset-processed/23-12-2559/2323956/b1/2323956_20161223__R_b1.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_214_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_214_transformed_1.png,1.019652181164608,-0.006929228225234741,-9.0,-0.006929228225234741,1.019652181164608,-11.0,Dataset/Dataset-processed/23-12-2559/2323956/b1/2323956_20161223__R_b1.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_215_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_215_transformed_0.png,1.0879977548372444,0.07051072828941278,7.0,0.07051072828941278,1.0879977548372444,8.0,Dataset/Dataset-processed/23-12-2559/2323956/b1/2323956_20161223__R_b3-1.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_215_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_215_transformed_1.png,1.0709370382968033,-0.04967453528596504,10.0,-0.04967453528596504,1.0709370382968033,7.0,Dataset/Dataset-processed/23-12-2559/2323956/b1/2323956_20161223__R_b3-1.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_216_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_216_transformed_0.png,1.0618555202973499,-0.023747746531647466,0.0,-0.023747746531647466,1.0618555202973499,-2.0,Dataset/Dataset-processed/23-12-2559/2323956/b1/2323956_20161223__R_b3.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_216_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_216_transformed_1.png,1.0533587713024968,0.02881123391941259,15.0,0.02881123391941259,1.0533587713024968,-9.0,Dataset/Dataset-processed/23-12-2559/2323956/b1/2323956_20161223__R_b3.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_217_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_217_transformed_0.png,1.0288078789175696,0.04911090990183845,11.0,0.04911090990183845,1.0288078789175696,9.0,Dataset/Dataset-processed/23-12-2559/2323956/b1/2323956_20161223__R_b1-1.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_217_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_217_transformed_1.png,1.005139512486153,0.020918733385506868,15.0,0.020918733385506868,1.005139512486153,5.0,Dataset/Dataset-processed/23-12-2559/2323956/b1/2323956_20161223__R_b1-1.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_218_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_218_transformed_0.png,1.0613502287096666,-0.031577286412219505,-7.0,-0.031577286412219505,1.0613502287096666,17.0,Dataset/Dataset-processed/23-12-2559/2323956/b1/2323956_20161223__R_b2.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_218_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_218_transformed_1.png,1.0198889982036807,0.023770287424398674,-14.0,0.023770287424398674,1.0198889982036807,-6.0,Dataset/Dataset-processed/23-12-2559/2323956/b1/2323956_20161223__R_b2.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_219_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_219_transformed_0.png,1.0597090551591293,0.03839780569663508,-3.0,0.03839780569663508,1.0597090551591293,7.0,Dataset/Dataset-processed/23-12-2559/2323956/c1/2323956_20161223__R_c1.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_219_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_219_transformed_1.png,1.0739519725625153,-0.0164441847022058,-10.0,-0.0164441847022058,1.0739519725625153,-8.0,Dataset/Dataset-processed/23-12-2559/2323956/c1/2323956_20161223__R_c1.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_220_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_220_transformed_0.png,1.030964145862738,0.0741614788510654,8.0,0.0741614788510654,1.030964145862738,12.0,Dataset/Dataset-processed/23-12-2559/2323956/c1/2323956_20161223__R_c1-1.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_220_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_220_transformed_1.png,1.0051066943716787,-0.03063390638841101,-18.0,-0.03063390638841101,1.0051066943716787,-2.0,Dataset/Dataset-processed/23-12-2559/2323956/c1/2323956_20161223__R_c1-1.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_221_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_221_transformed_0.png,1.020441885138127,0.026805585520242835,-19.0,0.026805585520242835,1.020441885138127,-2.0,Dataset/Dataset-processed/23-12-2559/2323956/c1/2323956_20161223__R_c3-1.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_221_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_221_transformed_1.png,1.0839328242541417,0.06267504600117646,-17.0,0.06267504600117646,1.0839328242541417,20.0,Dataset/Dataset-processed/23-12-2559/2323956/c1/2323956_20161223__R_c3-1.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_222_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_222_transformed_0.png,1.0313669228489792,0.013432717389665729,-13.0,0.013432717389665729,1.0313669228489792,9.0,Dataset/Dataset-processed/23-12-2559/2323956/c1/2323956_20161223__R_c3.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_222_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_222_transformed_1.png,1.0936229487760813,0.06361800915804494,18.0,0.06361800915804494,1.0936229487760813,-6.0,Dataset/Dataset-processed/23-12-2559/2323956/c1/2323956_20161223__R_c3.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_223_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_223_transformed_0.png,0.9955817806863531,0.034210216232326264,19.0,0.034210216232326264,0.9955817806863531,16.0,Dataset/Dataset-processed/23-12-2559/2323956/c1/2323956_20161223__R_c2.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_223_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_223_transformed_1.png,1.0361879399734435,-0.0179258010296306,-16.0,-0.0179258010296306,1.0361879399734435,19.0,Dataset/Dataset-processed/23-12-2559/2323956/c1/2323956_20161223__R_c2.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_224_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_224_transformed_0.png,1.0561647683140067,-0.06761804158316338,-12.0,-0.06761804158316338,1.0561647683140067,-12.0,Dataset/Dataset-processed/16-12-2559/3042988/c/3042988_20161216_c3.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_224_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_224_transformed_1.png,1.0532616910089514,-0.038571075994162124,-8.0,-0.038571075994162124,1.0532616910089514,-4.0,Dataset/Dataset-processed/16-12-2559/3042988/c/3042988_20161216_c3.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_225_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_225_transformed_0.png,1.0596636532102264,0.03844749388137614,-5.0,0.03844749388137614,1.0596636532102264,16.0,Dataset/Dataset-processed/16-12-2559/3042988/c/3042988_20161216_c1.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_225_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_225_transformed_1.png,1.0581054623360255,-0.04591198041186129,19.0,-0.04591198041186129,1.0581054623360255,-11.0,Dataset/Dataset-processed/16-12-2559/3042988/c/3042988_20161216_c1.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_226_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_226_transformed_0.png,1.0771892139749726,0.05809536717720586,-20.0,0.05809536717720586,1.0771892139749726,1.0,Dataset/Dataset-processed/16-12-2559/0827849/b1/0827849_20161216__L_b3.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_226_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_226_transformed_1.png,1.083053567705432,-0.05782960282919373,10.0,-0.05782960282919373,1.083053567705432,8.0,Dataset/Dataset-processed/16-12-2559/0827849/b1/0827849_20161216__L_b3.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_227_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_227_transformed_0.png,1.0379210068127769,-0.08487057606541314,-13.0,-0.08487057606541314,1.0379210068127769,8.0,Dataset/Dataset-processed/16-12-2559/0827849/b1/0827849_20161216__L_b1.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_227_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_227_transformed_1.png,1.091586656921741,-0.03936054184048611,-1.0,-0.03936054184048611,1.091586656921741,2.0,Dataset/Dataset-processed/16-12-2559/0827849/b1/0827849_20161216__L_b1.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_228_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_228_transformed_0.png,0.9913417560175354,0.05397433790142269,17.0,0.05397433790142269,0.9913417560175354,10.0,Dataset/Dataset-processed/16-12-2559/0827849/c1/0827849_20161216__L_c3.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_228_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_228_transformed_1.png,1.0137082257554146,-0.0020773424776851144,0.0,-0.0020773424776851144,1.0137082257554146,4.0,Dataset/Dataset-processed/16-12-2559/0827849/c1/0827849_20161216__L_c3.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_229_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_229_transformed_0.png,1.0945413515586788,-0.03656195305875602,13.0,-0.03656195305875602,1.0945413515586788,4.0,Dataset/Dataset-processed/16-12-2559/0827849/c1/0827849_20161216__L_c4.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_229_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_229_transformed_1.png,0.9958945546122384,0.08251574140126575,8.0,0.08251574140126575,0.9958945546122384,-8.0,Dataset/Dataset-processed/16-12-2559/0827849/c1/0827849_20161216__L_c4.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_230_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_230_transformed_0.png,1.0914649291036613,-0.08241026090541043,-16.0,-0.08241026090541043,1.0914649291036613,-10.0,Dataset/Dataset-processed/16-12-2559/0827849/c1/0827849_20161216__L_c1.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_230_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_230_transformed_1.png,1.0061048998524211,-0.07964172828684704,17.0,-0.07964172828684704,1.0061048998524211,-9.0,Dataset/Dataset-processed/16-12-2559/0827849/c1/0827849_20161216__L_c1.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_231_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_231_transformed_0.png,1.094540662227994,0.05692011308153152,3.0,0.05692011308153152,1.094540662227994,-20.0,Dataset/Dataset-processed/16-12-2559/0827849/b2/0827849_20161216__R_b1.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_231_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_231_transformed_1.png,1.0431933655558268,0.08674804177848097,19.0,0.08674804177848097,1.0431933655558268,19.0,Dataset/Dataset-processed/16-12-2559/0827849/b2/0827849_20161216__R_b1.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_232_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_232_transformed_0.png,1.047692484036669,0.07711279227131197,-18.0,0.07711279227131197,1.047692484036669,-6.0,Dataset/Dataset-processed/16-12-2559/0827849/b2/0827849_20161216__R_b2.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_232_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_232_transformed_1.png,1.0027277585980847,-0.022366285945738116,-4.0,-0.022366285945738116,1.0027277585980847,-13.0,Dataset/Dataset-processed/16-12-2559/0827849/b2/0827849_20161216__R_b2.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_233_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_233_transformed_0.png,1.033585628809774,0.01827549022803078,-20.0,0.01827549022803078,1.033585628809774,-3.0,Dataset/Dataset-processed/16-12-2559/3754534/c/3754534_20161216_c2.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_233_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_233_transformed_1.png,1.0307341402415588,-0.06742517291886023,-20.0,-0.06742517291886023,1.0307341402415588,17.0,Dataset/Dataset-processed/16-12-2559/3754534/c/3754534_20161216_c2.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_234_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_234_transformed_0.png,1.0292790661455122,0.07899028943365524,-6.0,0.07899028943365524,1.0292790661455122,-12.0,Dataset/Dataset-processed/16-12-2559/3754534/c/3754534_20161216_c1.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_234_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_234_transformed_1.png,1.0384956693648473,0.03787718344044472,2.0,0.03787718344044472,1.0384956693648473,7.0,Dataset/Dataset-processed/16-12-2559/3754534/c/3754534_20161216_c1.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_235_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_235_transformed_0.png,1.0026658570974174,-0.046121703152333056,-14.0,-0.046121703152333056,1.0026658570974174,2.0,Dataset/Dataset-processed/10-08-2562/3913050-Complete-LE/b/3913050_20190613_b1_L_01.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_235_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_235_transformed_1.png,1.0870649636876522,-0.004498344204510899,5.0,-0.004498344204510899,1.0870649636876522,-12.0,Dataset/Dataset-processed/10-08-2562/3913050-Complete-LE/b/3913050_20190613_b1_L_01.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_236_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_236_transformed_0.png,1.0639033743704869,0.04766165693890183,-8.0,0.04766165693890183,1.0639033743704869,-4.0,Dataset/Dataset-processed/10-08-2562/3913050-Complete-LE/b/3913050_20190208_b2_L_01.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_236_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_236_transformed_1.png,1.0860359075851929,-0.06368047605594565,16.0,-0.06368047605594565,1.0860359075851929,0.0,Dataset/Dataset-processed/10-08-2562/3913050-Complete-LE/b/3913050_20190208_b2_L_01.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_237_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_237_transformed_0.png,1.0253603828156899,0.041030315985038104,1.0,0.041030315985038104,1.0253603828156899,-10.0,Dataset/Dataset-processed/10-08-2562/3913050-Complete-LE/b/3913050_20190321_b2_L_01.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_237_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_237_transformed_1.png,1.0569196329756239,-0.037626005391198966,-20.0,-0.037626005391198966,1.0569196329756239,18.0,Dataset/Dataset-processed/10-08-2562/3913050-Complete-LE/b/3913050_20190321_b2_L_01.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_238_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_238_transformed_0.png,1.0651875576513254,-0.04976497735356846,7.0,-0.04976497735356846,1.0651875576513254,-10.0,Dataset/Dataset-processed/10-08-2562/3913050-Complete-LE/b/3913050_20190208_b1_L_01.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_238_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_238_transformed_1.png,1.0268610140448764,-0.003534487548533282,10.0,-0.003534487548533282,1.0268610140448764,0.0,Dataset/Dataset-processed/10-08-2562/3913050-Complete-LE/b/3913050_20190208_b1_L_01.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_239_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_239_transformed_0.png,1.0830526373371818,0.05914594460693645,-13.0,0.05914594460693645,1.0830526373371818,10.0,Dataset/Dataset-processed/10-08-2562/3913050-Complete-LE/b/3913050_20190321_b1_L_01.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_239_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_239_transformed_1.png,1.0362303216426225,-0.05656097930254117,4.0,-0.05656097930254117,1.0362303216426225,-13.0,Dataset/Dataset-processed/10-08-2562/3913050-Complete-LE/b/3913050_20190321_b1_L_01.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_240_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_240_transformed_0.png,1.0627777068012525,0.006847096000246891,-18.0,0.006847096000246891,1.0627777068012525,-12.0,Dataset/Dataset-processed/10-08-2562/3913050-Complete-LE/c/3913050_20190208_a2_L_01.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_240_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_240_transformed_1.png,1.0327243901864787,0.039463664755282325,-8.0,0.039463664755282325,1.0327243901864787,-20.0,Dataset/Dataset-processed/10-08-2562/3913050-Complete-LE/c/3913050_20190208_a2_L_01.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_241_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_241_transformed_0.png,1.0500561510407354,0.06358284867236387,-4.0,0.06358284867236387,1.0500561510407354,2.0,Dataset/Dataset-processed/10-08-2562/3913050-Complete-LE/c/3913050_20190321_a1_L_01.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_241_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_241_transformed_1.png,1.0774928489070932,0.06642566193256111,1.0,0.06642566193256111,1.0774928489070932,5.0,Dataset/Dataset-processed/10-08-2562/3913050-Complete-LE/c/3913050_20190321_a1_L_01.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_242_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_242_transformed_0.png,1.065927252955165,-0.06677748188203024,11.0,-0.06677748188203024,1.065927252955165,-10.0,Dataset/Dataset-processed/10-08-2562/3913050-Complete-LE/c/3913050_20190208_a1_L_01.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_242_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_242_transformed_1.png,1.009171350460019,-0.07348284789230505,20.0,-0.07348284789230505,1.009171350460019,8.0,Dataset/Dataset-processed/10-08-2562/3913050-Complete-LE/c/3913050_20190208_a1_L_01.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_243_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_243_transformed_0.png,1.0309801352745047,0.04728315629955958,3.0,0.04728315629955958,1.0309801352745047,15.0,Dataset/Dataset-processed/10-08-2562/3913050-Complete-LE/c/3913050_20190613_a2_L_01.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_243_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_243_transformed_1.png,1.0389974721838517,0.01588469993193152,-1.0,0.01588469993193152,1.0389974721838517,3.0,Dataset/Dataset-processed/10-08-2562/3913050-Complete-LE/c/3913050_20190613_a2_L_01.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_244_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_244_transformed_0.png,1.059640150861336,-0.03176213280058433,6.0,-0.03176213280058433,1.059640150861336,0.0,Dataset/Dataset-processed/10-08-2562/3913050-Complete-LE/c/3913050_20190321_a2_L_01.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_244_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_244_transformed_1.png,1.0133894350944097,-0.07296683374124399,14.0,-0.07296683374124399,1.0133894350944097,-20.0,Dataset/Dataset-processed/10-08-2562/3913050-Complete-LE/c/3913050_20190321_a2_L_01.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_245_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_245_transformed_0.png,1.091819678336542,-0.020813987160941863,-1.0,-0.020813987160941863,1.091819678336542,-4.0,Dataset/Dataset-processed/10-08-2562/2520770-Complete-RE/b/2520770_20190117_b1_R_01.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_245_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_245_transformed_1.png,1.0829703122888454,0.012511410211064508,-3.0,0.012511410211064508,1.0829703122888454,-15.0,Dataset/Dataset-processed/10-08-2562/2520770-Complete-RE/b/2520770_20190117_b1_R_01.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_246_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_246_transformed_0.png,1.0604472296436245,-0.00661264487875505,-5.0,-0.00661264487875505,1.0604472296436245,14.0,Dataset/Dataset-processed/10-08-2562/2520770-Complete-RE/b/2520770_20181025_b1_R_01.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_246_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_246_transformed_1.png,1.010704615263212,-0.005188144851577287,-11.0,-0.005188144851577287,1.010704615263212,6.0,Dataset/Dataset-processed/10-08-2562/2520770-Complete-RE/b/2520770_20181025_b1_R_01.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_247_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_247_transformed_0.png,1.0373188913055051,0.0386382623655919,11.0,0.0386382623655919,1.0373188913055051,2.0,Dataset/Dataset-processed/10-08-2562/2520770-Complete-RE/b/2520770_20190117_b2_R_01.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_247_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_247_transformed_1.png,1.0756903742594728,-0.08502442819553245,-10.0,-0.08502442819553245,1.0756903742594728,-2.0,Dataset/Dataset-processed/10-08-2562/2520770-Complete-RE/b/2520770_20190117_b2_R_01.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_248_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_248_transformed_0.png,1.0769793769465081,0.07088608856041517,-17.0,0.07088608856041517,1.0769793769465081,-3.0,Dataset/Dataset-processed/10-08-2562/2520770-Complete-RE/b/2520770_20180921_b1_R_01.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_248_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_248_transformed_1.png,1.0408639224695602,-0.03650530085140675,1.0,-0.03650530085140675,1.0408639224695602,18.0,Dataset/Dataset-processed/10-08-2562/2520770-Complete-RE/b/2520770_20180921_b1_R_01.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_249_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_249_transformed_0.png,1.007664632971861,0.010892255412297868,4.0,0.010892255412297868,1.007664632971861,-12.0,Dataset/Dataset-processed/10-08-2562/2520770-Complete-RE/b/2520770_20180810_b2_R_01.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_249_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_249_transformed_1.png,1.0840825385079031,-0.071369466893985,-1.0,-0.071369466893985,1.0840825385079031,16.0,Dataset/Dataset-processed/10-08-2562/2520770-Complete-RE/b/2520770_20180810_b2_R_01.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_250_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_250_transformed_0.png,1.0102964856669285,0.004839535098562208,2.0,0.004839535098562208,1.0102964856669285,-16.0,Dataset/Dataset-processed/10-08-2562/2520770-Complete-RE/b/2520770_20181025_b2_R_01.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_250_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_250_transformed_1.png,1.004526919509482,0.015005358823137395,14.0,0.015005358823137395,1.004526919509482,-4.0,Dataset/Dataset-processed/10-08-2562/2520770-Complete-RE/b/2520770_20181025_b2_R_01.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_251_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_251_transformed_0.png,1.00823974922586,0.02651458963214537,1.0,0.02651458963214537,1.00823974922586,11.0,Dataset/Dataset-processed/10-08-2562/2520770-Complete-RE/b/2520770_20180810_b1_R_01.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_251_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_251_transformed_1.png,1.0524533420489806,-0.05002063852100481,5.0,-0.05002063852100481,1.0524533420489806,-19.0,Dataset/Dataset-processed/10-08-2562/2520770-Complete-RE/b/2520770_20180810_b1_R_01.jpg
Dataset/synthetic_eye_dataset_train_multiple/img_252_original.png,Dataset/synthetic_eye_dataset_train_multiple/img_252_transformed_0.png,1.0921499347803978,-0.02831641337608726,13.0,-0.02831641337608726,1.0921499347803978,12.0,Dataset/Dataset-processed/10-08-2562/2520770-Complete-RE/c/2520770_20181025_a2_R_01.jpg
